DATE/TIME,"Limbang, SARAWAK","ILP Miri, SARAWAK","Kapit, SARAWAK","Samarahan, SARAWAK","Kuching, SARAWAK"
4/21/2019 8:00,37,54,22,27,43
4/21/2019 9:00,38,54,23,27,41
4/21/2019 10:00,38,53,22,29,41
4/21/2019 11:00,38,53,22,30,41
4/21/2019 12:00,37,52,23,31,40
4/21/2019 13:00,38,52,23,31,40
4/21/2019 14:00,37,52,23,31,40
4/21/2019 15:00,37,52,23,32,40
4/21/2019 16:00,37,53,23,32,40
4/21/2019 17:00,37,53,21,32,40
4/21/2019 18:00,37,53,24,32,41
4/21/2019 19:00,39,52,26,33,42
4/21/2019 20:00,39,52,29,35,42
4/21/2019 21:00,40,50,32,36,43
4/21/2019 22:00,41,49,34,38,44
4/21/2019 23:00,41,47,37,40,44
4/22/2019 0:00,41,46,42,42,44
4/22/2019 1:00,42,47,43,44,46
4/22/2019 2:00,41,50,44,46,45
4/22/2019 3:00,41,50,45,46,45
4/22/2019 4:00,42,52,46,47,46
4/22/2019 5:00,42,54,48,46,45
4/22/2019 6:00,43,55,49,47,46
4/22/2019 7:00,43,55,50,49,47
4/22/2019 8:00,45,55,51,48,49
4/22/2019 9:00,45,55,52,49,50
4/22/2019 10:00,46,57,52,49,51
4/22/2019 11:00,47,59,52,50,52
4/22/2019 12:00,47,61,53,50,52
4/22/2019 13:00,46,62,53,50,52
4/22/2019 14:00,47,62,53,51,52
4/22/2019 15:00,45,62,53,50,52
4/22/2019 16:00,45,63,53,50,52
4/22/2019 17:00,46,63,53,51,52
4/22/2019 18:00,47,63,53,50,53
4/22/2019 19:00,50,63,52,49,53
4/22/2019 20:00,50,64,52,47,53
4/22/2019 21:00,50,64,52,46,53
4/22/2019 22:00,49,63,51,46,53
4/22/2019 23:00,49,63,49,45,53
4/23/2019 0:00,49,63,45,44,53
4/23/2019 1:00,50,63,44,43,53
4/23/2019 2:00,50,62,44,43,53
4/23/2019 3:00,51,62,43,43,53
4/23/2019 4:00,50,62,43,41,53
4/23/2019 5:00,50,62,41,40,53
4/23/2019 6:00,51,65,41,38,53
4/23/2019 7:00,51,66,44,37,53
4/23/2019 8:00,49,66,42,37,53
4/23/2019 9:00,49,66,42,36,53
4/23/2019 10:00,48,68,43,35,53
4/23/2019 11:00,48,71,41,33,53
4/23/2019 12:00,48,70,40,32,53
4/23/2019 13:00,48,70,41,32,53
4/23/2019 14:00,47,70,42,32,53
4/23/2019 15:00,49,70,43,32,53
4/23/2019 16:00,48,70,43,30,53
4/23/2019 17:00,48,70,44,29,53
4/23/2019 18:00,47,70,47,28,52
4/23/2019 19:00,41,70,50,29,52
4/23/2019 20:00,40,70,49,28,52
4/23/2019 21:00,40,69,51,28,52
4/23/2019 22:00,39,69,51,27,52
4/23/2019 23:00,38,70,52,27,52
4/24/2019 0:00,38,70,52,27,52
4/24/2019 1:00,38,70,52,27,52
4/24/2019 2:00,37,70,52,25,52
4/24/2019 3:00,36,70,52,23,52
4/24/2019 4:00,36,69,52,24,51
4/24/2019 5:00,36,68,52,25,51
4/24/2019 6:00,36,64,52,28,51
4/24/2019 7:00,35,63,52,28,52
4/24/2019 8:00,35,63,52,27,51
4/24/2019 9:00,35,63,52,28,51
4/24/2019 10:00,35,60,51,29,51
4/24/2019 11:00,34,58,51,29,50
4/24/2019 12:00,34,58,52,29,52
4/24/2019 13:00,34,59,52,29,52
4/24/2019 14:00,35,58,52,29,52
4/24/2019 15:00,35,58,51,30,51
4/24/2019 16:00,37,58,52,30,51
4/24/2019 17:00,38,58,51,30,51
4/24/2019 18:00,39,58,51,31,51
4/24/2019 19:00,39,59,50,30,52
4/24/2019 20:00,39,58,49,31,52
4/24/2019 21:00,40,60,48,30,52
4/24/2019 22:00,41,64,49,30,51
4/24/2019 23:00,41,64,46,30,51
4/25/2019 0:00,41,64,46,30,51
4/25/2019 1:00,41,64,46,30,49
4/25/2019 2:00,40,63,46,31,49
4/25/2019 3:00,40,63,45,31,48
4/25/2019 4:00,40,63,45,31,49
4/25/2019 5:00,39,63,45,30,48
4/25/2019 6:00,39,62,45,29,48
4/25/2019 7:00,39,62,44,30,46
4/25/2019 8:00,39,63,42,29,44
4/25/2019 9:00,39,63,41,27,42
4/25/2019 10:00,39,62,43,27,41
4/25/2019 11:00,39,60,43,26,40
4/25/2019 12:00,38,59,42,26,36
4/25/2019 13:00,39,59,41,25,36
4/25/2019 14:00,37,58,42,24,36
4/25/2019 15:00,37,58,44,23,36
4/25/2019 16:00,36,58,44,23,34
4/25/2019 17:00,33,58,43,24,34
4/25/2019 18:00,30,58,43,24,34
4/25/2019 19:00,29,58,46,24,32
4/25/2019 20:00,28,59,45,23,31
4/25/2019 21:00,26,59,44,24,30
4/25/2019 22:00,26,57,43,24,28
4/25/2019 23:00,24,57,42,23,28
4/26/2019 0:00,24,58,42,22,27
4/26/2019 1:00,22,58,41,21,28
4/26/2019 2:00,22,58,40,21,29
4/26/2019 3:00,22,58,40,22,29
4/26/2019 4:00,22,58,39,22,28
4/26/2019 5:00,22,59,39,21,29
4/26/2019 6:00,22,59,39,20,30
4/26/2019 7:00,20,59,38,19,30
4/26/2019 8:00,21,58,38,19,31
4/26/2019 9:00,21,58,39,21,34
4/26/2019 10:00,20,58,37,23,35
4/26/2019 11:00,20,57,35,25,36
4/26/2019 12:00,20,57,34,27,37
4/26/2019 13:00,21,56,34,27,37
4/26/2019 14:00,21,56,33,28,37
4/26/2019 15:00,20,56,31,28,38
4/26/2019 16:00,20,56,31,28,38
4/26/2019 17:00,20,56,31,28,38
4/26/2019 18:00,21,55,29,26,37
4/26/2019 19:00,21,55,24,27,36
4/26/2019 20:00,20,54,25,28,36
4/26/2019 21:00,20,52,24,28,35
4/26/2019 22:00,21,52,24,27,35
4/26/2019 23:00,21,51,24,27,35
4/27/2019 0:00,21,50,22,27,36
4/27/2019 1:00,21,51,23,28,36
4/27/2019 2:00,21,51,23,28,35
4/27/2019 3:00,20,50,24,29,36
4/27/2019 4:00,20,51,23,29,36
4/27/2019 5:00,20,50,21,31,36
4/27/2019 6:00,20,51,21,31,35
4/27/2019 7:00,20,49,22,32,35
4/27/2019 8:00,19,50,21,33,35
4/27/2019 9:00,19,51,20,32,33
4/27/2019 10:00,19,50,21,30,34
4/27/2019 11:00,18,51,20,27,35
4/27/2019 12:00,18,51,22,26,34
4/27/2019 13:00,18,51,21,26,34
4/27/2019 14:00,19,52,21,25,34
4/27/2019 15:00,19,52,21,25,35
4/27/2019 16:00,19,52,21,25,34
4/27/2019 17:00,21,52,22,24,34
4/27/2019 18:00,22,52,23,25,34
4/27/2019 19:00,22,52,24,25,35
4/27/2019 20:00,23,53,24,25,35
4/27/2019 21:00,23,54,24,25,35
4/27/2019 22:00,22,54,25,26,35
4/27/2019 23:00,22,53,24,25,34
4/28/2019 0:00,23,53,25,26,34
4/28/2019 1:00,23,53,23,26,33
4/28/2019 2:00,24,53,23,24,32
4/28/2019 3:00,24,54,24,24,32
4/28/2019 4:00,25,53,24,23,32
4/28/2019 5:00,24,53,24,22,32
4/28/2019 6:00,24,53,25,23,32
4/28/2019 7:00,24,53,24,25,32
4/28/2019 8:00,24,53,24,24,32
4/28/2019 9:00,24,53,24,25,31
4/28/2019 10:00,23,53,23,25,28
4/28/2019 11:00,24,52,23,26,27
4/28/2019 12:00,23,52,22,26,26
4/28/2019 13:00,23,51,22,26,25
4/28/2019 14:00,22,51,24,27,24
4/28/2019 15:00,22,49,23,26,22
4/28/2019 16:00,21,49,22,27,22
4/28/2019 17:00,19,49,21,26,21
4/28/2019 18:00,18,51,21,26,20
4/28/2019 19:00,17,51,20,25,20
4/28/2019 20:00,16,51,21,25,22
4/28/2019 21:00,15,48,21,24,22
4/28/2019 22:00,16,44,21,24,23
4/28/2019 23:00,15,42,22,25,23
4/29/2019 0:00,14,40,21,25,23
4/29/2019 1:00,14,39,22,25,24
4/29/2019 2:00,13,38,23,26,26
4/29/2019 3:00,14,34,22,27,25
4/29/2019 4:00,14,34,22,33,26
4/29/2019 5:00,15,34,22,34,28
4/29/2019 6:00,15,33,22,33,28
4/29/2019 7:00,15,34,23,31,27
4/29/2019 8:00,15,34,23,31,25
4/29/2019 9:00,15,34,23,29,26
4/29/2019 10:00,16,37,24,29,28
4/29/2019 11:00,16,41,24,29,27
4/29/2019 12:00,17,45,25,29,27
4/29/2019 13:00,16,45,24,28,28
4/29/2019 14:00,16,46,22,28,29
4/29/2019 15:00,15,49,22,28,31
4/29/2019 16:00,17,50,22,27,32
4/29/2019 17:00,18,49,22,28,33
4/29/2019 18:00,18,50,22,29,35
4/29/2019 19:00,19,51,23,30,36
4/29/2019 20:00,20,49,21,34,53
4/29/2019 21:00,21,49,21,38,53
4/29/2019 22:00,21,51,22,41,53
4/29/2019 23:00,21,51,23,43,53
4/30/2019 0:00,22,52,23,44,53
4/30/2019 1:00,22,52,23,45,53
4/30/2019 2:00,23,52,24,47,53
4/30/2019 3:00,23,52,26,46,53
4/30/2019 4:00,24,52,27,41,53
4/30/2019 5:00,25,52,27,39,53
4/30/2019 6:00,26,52,27,39,54
4/30/2019 7:00,26,52,26,38,54
4/30/2019 8:00,27,53,26,37,54
4/30/2019 9:00,27,53,27,40,54
4/30/2019 10:00,28,52,27,40,54
4/30/2019 11:00,28,52,28,41,55
4/30/2019 12:00,29,51,28,42,55
4/30/2019 13:00,31,50,29,43,55
4/30/2019 14:00,31,49,28,44,55
4/30/2019 15:00,32,48,29,44,55
4/30/2019 16:00,33,47,28,45,55
4/30/2019 17:00,34,49,28,45,55
4/30/2019 18:00,35,49,29,45,55
4/30/2019 19:00,36,46,29,45,55
4/30/2019 20:00,36,46,31,42,49
4/30/2019 21:00,36,46,31,39,50
4/30/2019 22:00,35,46,30,35,51
4/30/2019 23:00,35,46,31,33,51
5/1/2019 0:00,34,46,31,33,52
5/1/2019 1:00,33,43,31,33,52
5/1/2019 2:00,32,42,30,33,52
5/1/2019 3:00,31,42,29,32,52
5/1/2019 4:00,30,43,29,31,52
5/1/2019 5:00,29,43,29,32,52
5/1/2019 6:00,28,42,30,34,52
5/1/2019 7:00,28,42,32,35,52
5/1/2019 8:00,27,39,33,38,52
5/1/2019 9:00,27,39,33,38,52
5/1/2019 10:00,26,41,33,38,52
5/1/2019 11:00,26,41,33,38,52
5/1/2019 12:00,25,43,33,38,52
5/1/2019 13:00,24,45,34,38,52
5/1/2019 14:00,25,46,35,39,52
5/1/2019 15:00,25,44,35,41,52
5/1/2019 16:00,24,44,34,41,51
5/1/2019 17:00,22,44,35,40,51
5/1/2019 18:00,22,42,35,40,51
5/1/2019 19:00,21,40,34,40,51
5/1/2019 20:00,22,42,32,40,49
5/1/2019 21:00,24,42,32,41,50
5/1/2019 22:00,26,40,31,41,49
5/1/2019 23:00,28,42,32,41,49
5/2/2019 0:00,30,42,33,39,49
5/2/2019 1:00,31,43,33,37,48
5/2/2019 2:00,32,42,33,37,49
5/2/2019 3:00,33,44,32,38,49
5/2/2019 4:00,34,43,32,38,48
5/2/2019 5:00,35,44,31,37,48
5/2/2019 6:00,36,43,29,36,47
5/2/2019 7:00,37,42,29,34,47
5/2/2019 8:00,37,44,29,32,47
5/2/2019 9:00,37,45,29,31,47
5/2/2019 10:00,38,44,30,30,46
5/2/2019 11:00,37,43,31,29,47
5/2/2019 12:00,38,43,30,29,47
5/2/2019 13:00,38,42,29,28,46
5/2/2019 14:00,38,39,29,27,46
5/2/2019 15:00,38,39,28,26,48
5/2/2019 16:00,38,39,29,26,51
5/2/2019 17:00,39,41,29,27,51
5/2/2019 18:00,40,42,30,27,51
5/2/2019 19:00,39,43,32,27,53
5/2/2019 20:00,39,40,31,30,55
5/2/2019 21:00,38,41,35,29,55
5/2/2019 22:00,38,42,37,29,55
5/2/2019 23:00,37,41,35,28,55
5/3/2019 0:00,35,41,35,30,54
5/3/2019 1:00,35,43,36,30,54
5/3/2019 2:00,35,43,38,29,54
5/3/2019 3:00,35,43,39,27,53
5/3/2019 4:00,35,44,39,27,53
5/3/2019 5:00,35,44,40,27,54
5/3/2019 6:00,36,44,40,26,53
5/3/2019 7:00,37,46,39,27,54
5/3/2019 8:00,37,46,39,28,54
5/3/2019 9:00,38,46,41,27,54
5/3/2019 10:00,38,45,40,29,54
5/3/2019 11:00,38,47,40,29,54
5/3/2019 12:00,39,47,41,30,54
5/3/2019 13:00,39,47,42,30,54
5/3/2019 14:00,40,49,42,31,54
5/3/2019 15:00,40,51,44,32,54
5/3/2019 16:00,39,51,44,32,54
5/3/2019 17:00,40,50,44,32,54
5/3/2019 18:00,40,49,44,33,55
5/3/2019 19:00,41,48,43,34,53
5/3/2019 20:00,40,49,44,34,51
5/3/2019 21:00,39,49,40,34,49
5/3/2019 22:00,38,49,39,34,50
5/3/2019 23:00,38,48,40,35,51
5/4/2019 0:00,38,49,39,34,51
5/4/2019 1:00,37,48,38,34,51
5/4/2019 2:00,37,47,37,35,51
5/4/2019 3:00,36,46,36,36,52
5/4/2019 4:00,36,45,36,37,52
5/4/2019 5:00,35,46,36,38,52
5/4/2019 6:00,33,44,37,39,51
5/4/2019 7:00,32,42,38,40,51
5/4/2019 8:00,31,42,37,39,50
5/4/2019 9:00,30,40,34,39,49
5/4/2019 10:00,30,42,33,39,49
5/4/2019 11:00,30,39,32,40,49
5/4/2019 12:00,30,38,32,40,50
5/4/2019 13:00,29,38,31,41,51
5/4/2019 14:00,28,39,34,42,51
5/4/2019 15:00,28,39,33,42,51
5/4/2019 16:00,28,38,33,42,51
5/4/2019 17:00,27,38,32,43,51
5/4/2019 18:00,25,37,32,43,51
5/4/2019 19:00,24,38,32,43,52
5/4/2019 20:00,24,38,32,44,52
5/4/2019 21:00,24,36,33,43,52
5/4/2019 22:00,23,35,34,43,52
5/4/2019 23:00,23,35,35,45,52
5/5/2019 0:00,23,33,35,47,52
5/5/2019 1:00,24,32,36,50,52
5/5/2019 2:00,23,33,36,50,53
5/5/2019 3:00,23,34,36,51,53
5/5/2019 4:00,23,34,36,51,53
5/5/2019 5:00,23,34,37,52,53
5/5/2019 6:00,23,34,36,52,54
5/5/2019 7:00,23,35,36,52,54
5/5/2019 8:00,23,35,37,52,54
5/5/2019 9:00,23,38,39,52,54
5/5/2019 10:00,23,37,41,52,54
5/5/2019 11:00,22,38,41,52,54
5/5/2019 12:00,22,38,42,52,54
5/5/2019 13:00,21,40,44,52,54
5/5/2019 14:00,22,37,42,52,54
5/5/2019 15:00,21,36,42,52,54
5/5/2019 16:00,21,35,42,52,54
5/5/2019 17:00,22,35,43,52,54
5/5/2019 18:00,24,39,43,51,54
5/5/2019 19:00,28,40,43,51,53
5/5/2019 20:00,29,41,45,49,53
5/5/2019 21:00,31,45,46,49,53
5/5/2019 22:00,33,46,44,48,53
5/5/2019 23:00,34,49,43,45,53
5/6/2019 0:00,35,49,43,44,53
5/6/2019 1:00,36,51,41,42,53
5/6/2019 2:00,37,51,41,42,52
5/6/2019 3:00,38,51,40,40,52
5/6/2019 4:00,39,51,39,38,52
5/6/2019 5:00,40,52,38,38,52
5/6/2019 6:00,41,52,38,35,51
5/6/2019 7:00,43,52,38,33,51
5/6/2019 8:00,44,52,38,32,51
5/6/2019 9:00,46,52,37,31,51
5/6/2019 10:00,47,52,38,33,52
5/6/2019 11:00,48,52,37,32,52
5/6/2019 12:00,49,52,37,31,52
5/6/2019 13:00,51,52,36,30,52
5/6/2019 14:00,51,52,36,29,52
5/6/2019 15:00,52,52,35,29,51
5/6/2019 16:00,52,53,35,28,51
5/6/2019 17:00,52,53,33,28,50
5/6/2019 18:00,52,53,33,30,50
5/6/2019 19:00,51,53,33,28,51
5/6/2019 20:00,51,53,32,28,51
5/6/2019 21:00,52,53,32,31,50
5/6/2019 22:00,51,53,33,36,49
5/6/2019 23:00,52,53,31,40,51
5/7/2019 0:00,52,54,32,45,51
5/7/2019 1:00,53,56,34,46,52
5/7/2019 2:00,53,57,33,46,52
5/7/2019 3:00,53,57,34,49,52
5/7/2019 4:00,53,58,34,50,52
5/7/2019 5:00,53,58,36,49,52
5/7/2019 6:00,53,59,36,51,52
5/7/2019 7:00,53,59,36,51,52
5/7/2019 8:00,53,60,36,51,52
5/7/2019 9:00,53,62,36,51,52
5/7/2019 10:00,53,62,36,50,52
5/7/2019 11:00,53,62,36,49,52
5/7/2019 12:00,53,63,37,50,51
5/7/2019 13:00,53,63,36,50,51
5/7/2019 14:00,53,63,36,50,51
5/7/2019 15:00,53,64,37,49,51
5/7/2019 16:00,53,64,36,51,52
5/7/2019 17:00,53,64,38,51,52
5/7/2019 18:00,53,64,38,51,52
5/7/2019 19:00,53,64,38,52,52
5/7/2019 20:00,53,64,39,52,52
5/7/2019 21:00,53,64,39,52,52
5/7/2019 22:00,53,64,38,51,52
5/7/2019 23:00,53,64,40,46,52
5/8/2019 0:00,53,63,39,44,52
5/8/2019 1:00,53,61,39,43,52
5/8/2019 2:00,53,60,39,44,52
5/8/2019 3:00,53,60,40,42,52
5/8/2019 4:00,53,60,39,44,53
5/8/2019 5:00,53,59,39,44,53
5/8/2019 6:00,53,59,38,42,53
5/8/2019 7:00,53,59,37,41,53
5/8/2019 8:00,54,59,36,41,53
5/8/2019 9:00,54,57,36,42,53
5/8/2019 10:00,54,56,35,42,53
5/8/2019 11:00,53,56,34,42,53
5/8/2019 12:00,54,56,34,43,53
5/8/2019 13:00,53,55,34,43,53
5/8/2019 14:00,53,56,34,42,53
5/8/2019 15:00,53,55,34,43,54
5/8/2019 16:00,53,55,34,42,54
5/8/2019 17:00,53,55,34,41,54
5/8/2019 18:00,53,55,34,42,54
5/8/2019 19:00,53,55,33,41,54
5/8/2019 20:00,53,55,34,42,54
5/8/2019 21:00,53,56,35,42,54
5/8/2019 22:00,52,56,35,42,54
5/8/2019 23:00,52,56,34,44,54
5/9/2019 0:00,52,56,34,42,53
5/9/2019 1:00,52,57,33,40,53
5/9/2019 2:00,52,57,33,40,53
5/9/2019 3:00,52,57,32,40,53
5/9/2019 4:00,52,57,33,39,53
5/9/2019 5:00,51,57,32,39,53
5/9/2019 6:00,51,58,32,40,53
5/9/2019 7:00,51,58,32,41,52
5/9/2019 8:00,51,58,34,41,53
5/9/2019 9:00,51,58,33,42,53
5/9/2019 10:00,51,58,32,42,53
5/9/2019 11:00,51,58,33,42,53
5/9/2019 12:00,51,58,34,41,53
5/9/2019 13:00,51,58,34,40,53
5/9/2019 14:00,52,58,34,41,53
5/9/2019 15:00,51,58,34,40,53
5/9/2019 16:00,50,59,34,40,53
5/9/2019 17:00,48,59,33,41,53
5/9/2019 18:00,47,59,34,40,53
5/9/2019 19:00,46,59,33,39,52
5/9/2019 20:00,44,58,31,37,52
5/9/2019 21:00,43,58,31,36,52
5/9/2019 22:00,42,58,31,34,52
5/9/2019 23:00,40,58,32,31,52
5/10/2019 0:00,39,57,32,30,52
5/10/2019 1:00,38,57,33,30,52
5/10/2019 2:00,37,57,33,28,52
5/10/2019 3:00,36,56,32,27,52
5/10/2019 4:00,34,56,32,25,52
5/10/2019 5:00,33,56,32,26,52
5/10/2019 6:00,33,56,32,25,51
5/10/2019 7:00,31,56,34,25,51
5/10/2019 8:00,31,55,33,25,51
5/10/2019 9:00,30,55,33,29,51
5/10/2019 10:00,30,55,35,30,51
5/10/2019 11:00,30,55,35,31,51
5/10/2019 12:00,30,55,34,32,50
5/10/2019 13:00,31,56,34,33,50
5/10/2019 14:00,30,56,34,33,51
5/10/2019 15:00,31,56,35,34,50
5/10/2019 16:00,32,55,35,34,50
5/10/2019 17:00,33,55,36,34,51
5/10/2019 18:00,33,55,36,34,51
5/10/2019 19:00,35,56,37,35,51
5/10/2019 20:00,37,57,41,36,52
5/10/2019 21:00,39,57,41,36,52
5/10/2019 22:00,41,57,41,37,52
5/10/2019 23:00,44,57,39,38,51
5/11/2019 0:00,45,57,40,39,51
5/11/2019 1:00,46,57,40,39,51
5/11/2019 2:00,47,58,41,40,50
5/11/2019 3:00,48,65,42,41,50
5/11/2019 4:00,49,66,43,41,50
5/11/2019 5:00,50,66,43,42,49
5/11/2019 6:00,51,66,44,43,49
5/11/2019 7:00,52,67,42,44,51
5/11/2019 8:00,52,67,42,46,52
5/11/2019 9:00,52,67,42,47,52
5/11/2019 10:00,52,67,40,45,54
5/11/2019 11:00,52,68,40,45,58
5/11/2019 12:00,52,68,40,45,61
5/11/2019 13:00,52,68,40,45,61
5/11/2019 14:00,53,68,41,46,61
5/11/2019 15:00,53,68,39,45,61
5/11/2019 16:00,53,68,40,45,61
5/11/2019 17:00,53,68,40,46,61
5/11/2019 18:00,53,68,41,47,61
5/11/2019 19:00,53,68,40,47,61
5/11/2019 20:00,52,68,35,46,61
5/11/2019 21:00,52,68,35,46,61
5/11/2019 22:00,52,68,34,46,62
5/11/2019 23:00,52,68,34,47,63
5/12/2019 0:00,51,68,34,48,63
5/12/2019 1:00,51,68,34,49,63
5/12/2019 2:00,51,68,32,49,63
5/12/2019 3:00,50,61,32,51,63
5/12/2019 4:00,50,60,33,51,63
5/12/2019 5:00,50,60,33,51,63
5/12/2019 6:00,49,64,32,50,64
5/12/2019 7:00,48,65,32,48,63
5/12/2019 8:00,47,65,34,47,63
5/12/2019 9:00,47,65,34,43,62
5/12/2019 10:00,45,65,36,44,60
5/12/2019 11:00,45,65,37,45,56
5/12/2019 12:00,45,65,38,44,54
5/12/2019 13:00,45,65,38,44,54
5/12/2019 14:00,44,65,38,44,53
5/12/2019 15:00,44,65,40,45,54
5/12/2019 16:00,45,65,38,45,54
5/12/2019 17:00,47,65,39,44,54
5/12/2019 18:00,47,65,39,43,54
5/12/2019 19:00,48,65,39,45,54
5/12/2019 20:00,50,65,43,46,54
5/12/2019 21:00,51,65,44,46,54
5/12/2019 22:00,51,65,45,47,54
5/12/2019 23:00,52,65,46,46,54
5/13/2019 0:00,52,66,47,46,54
5/13/2019 1:00,52,66,46,47,54
5/13/2019 2:00,52,66,46,48,54
5/13/2019 3:00,52,66,48,47,55
5/13/2019 4:00,52,66,47,48,55
5/13/2019 5:00,52,66,47,49,55
5/13/2019 6:00,52,62,47,50,55
5/13/2019 7:00,52,62,48,49,55
5/13/2019 8:00,52,62,47,49,55
5/13/2019 9:00,52,62,47,50,56
5/13/2019 10:00,53,62,47,49,57
5/13/2019 11:00,53,62,47,49,57
5/13/2019 12:00,53,61,48,49,57
5/13/2019 13:00,53,61,48,49,58
5/13/2019 14:00,53,61,49,49,58
5/13/2019 15:00,53,62,49,50,58
5/13/2019 16:00,53,61,51,51,58
5/13/2019 17:00,53,62,51,52,58
5/13/2019 18:00,53,61,51,52,58
5/13/2019 19:00,54,61,52,52,58
5/13/2019 20:00,54,61,52,52,59
5/13/2019 21:00,54,60,51,52,59
5/13/2019 22:00,53,60,51,53,59
5/13/2019 23:00,53,60,51,53,59
5/14/2019 0:00,53,60,50,53,59
5/14/2019 1:00,53,59,51,54,59
5/14/2019 2:00,53,59,51,54,59
5/14/2019 3:00,53,59,49,54,59
5/14/2019 4:00,52,59,50,54,59
5/14/2019 5:00,53,59,50,54,59
5/14/2019 6:00,53,58,50,54,60
5/14/2019 7:00,53,58,50,55,60
5/14/2019 8:00,52,58,48,55,60
5/14/2019 9:00,52,57,48,55,60
5/14/2019 10:00,52,57,47,55,59
5/14/2019 11:00,51,56,46,55,59
5/14/2019 12:00,52,56,44,55,58
5/14/2019 13:00,52,56,42,55,58
5/14/2019 14:00,51,56,40,55,57
5/14/2019 15:00,51,55,38,54,57
5/14/2019 16:00,49,55,37,54,57
5/14/2019 17:00,49,55,35,53,57
5/14/2019 18:00,46,54,33,53,56
5/14/2019 19:00,42,54,32,53,56
5/14/2019 20:00,37,54,28,53,56
5/14/2019 21:00,36,54,28,53,55
5/14/2019 22:00,34,54,27,53,56
5/14/2019 23:00,34,53,25,53,55
5/15/2019 0:00,33,53,25,52,55
5/15/2019 1:00,32,52,25,52,55
5/15/2019 2:00,32,52,24,52,54
5/15/2019 3:00,30,52,23,52,54
5/15/2019 4:00,31,52,23,52,54
5/15/2019 5:00,29,51,23,51,54
5/15/2019 6:00,27,51,23,51,53
5/15/2019 7:00,27,50,24,48,53
5/15/2019 8:00,27,50,25,46,52
5/15/2019 9:00,27,50,24,46,52
5/15/2019 10:00,27,50,24,46,52
5/15/2019 11:00,26,51,24,48,52
5/15/2019 12:00,26,51,24,46,52
5/15/2019 13:00,26,51,24,46,52
5/15/2019 14:00,27,52,24,46,52
5/15/2019 15:00,26,52,24,45,52
5/15/2019 16:00,26,52,23,45,52
5/15/2019 17:00,25,52,23,45,52
5/15/2019 18:00,26,52,23,44,52
5/15/2019 19:00,28,52,26,43,51
5/15/2019 20:00,30,52,26,43,50
5/15/2019 21:00,30,52,26,43,50
5/15/2019 22:00,30,52,28,41,50
5/15/2019 23:00,31,52,29,39,50
5/16/2019 0:00,30,53,28,40,50
5/16/2019 1:00,31,53,28,39,49
5/16/2019 2:00,31,54,30,40,49
5/16/2019 3:00,31,54,31,40,49
5/16/2019 4:00,32,54,31,40,48
5/16/2019 5:00,32,54,31,41,47
5/16/2019 6:00,33,54,30,42,47
5/16/2019 7:00,32,54,28,43,48
5/16/2019 8:00,31,54,27,43,48
5/16/2019 9:00,29,55,27,43,48
5/16/2019 10:00,29,55,27,44,47
5/16/2019 11:00,28,54,27,42,46
5/16/2019 12:00,27,54,28,43,47
5/16/2019 13:00,25,54,29,42,47
5/16/2019 14:00,25,54,29,42,46
5/16/2019 15:00,28,54,29,43,45
5/16/2019 16:00,28,53,30,43,45
5/16/2019 17:00,27,53,30,43,45
5/16/2019 18:00,26,53,34,44,46
5/16/2019 19:00,23,54,32,45,47
5/16/2019 20:00,23,54,32,45,49
5/16/2019 21:00,21,54,33,44,48
5/16/2019 22:00,22,54,31,44,49
5/16/2019 23:00,21,54,31,44,48
5/17/2019 0:00,21,54,30,42,47
5/17/2019 1:00,21,53,31,41,46
5/17/2019 2:00,21,54,29,39,45
5/17/2019 3:00,21,54,28,37,44
5/17/2019 4:00,21,55,28,36,43
5/17/2019 5:00,21,55,29,36,43
5/17/2019 6:00,22,55,30,35,41
5/17/2019 7:00,22,55,31,33,42
5/17/2019 8:00,23,55,32,34,41
5/17/2019 9:00,23,56,32,37,39
5/17/2019 10:00,24,56,31,37,40
5/17/2019 11:00,25,56,32,37,41
5/17/2019 12:00,25,56,32,37,42
5/17/2019 13:00,28,56,31,36,43
5/17/2019 14:00,27,57,31,36,44
5/17/2019 15:00,25,57,31,36,45
5/17/2019 16:00,26,57,29,37,45
5/17/2019 17:00,26,57,29,36,44
5/17/2019 18:00,27,57,24,35,44
5/17/2019 19:00,27,57,25,34,44
5/17/2019 20:00,27,57,25,34,43
5/17/2019 21:00,27,57,25,36,43
5/17/2019 22:00,27,56,25,35,41
5/17/2019 23:00,27,56,25,36,41
5/18/2019 0:00,27,56,24,35,41
5/18/2019 1:00,27,56,24,36,40
5/18/2019 2:00,26,55,23,38,40
5/18/2019 3:00,26,55,23,38,40
5/18/2019 4:00,26,54,24,39,40
5/18/2019 5:00,25,54,23,37,40
5/18/2019 6:00,24,54,22,38,39
5/18/2019 7:00,24,54,23,40,37
5/18/2019 8:00,23,53,22,39,37
5/18/2019 9:00,23,52,22,37,37
5/18/2019 10:00,22,52,23,38,35
5/18/2019 11:00,22,51,21,37,33
5/18/2019 12:00,22,51,21,37,32
5/18/2019 13:00,21,51,21,37,32
5/18/2019 14:00,20,51,22,36,32
5/18/2019 15:00,21,51,22,36,31
5/18/2019 16:00,20,51,22,35,31
5/18/2019 17:00,21,52,22,35,32
5/18/2019 18:00,21,52,22,35,31
5/18/2019 19:00,23,52,23,34,31
5/18/2019 20:00,24,53,23,33,31
5/18/2019 21:00,26,53,23,34,31
5/18/2019 22:00,28,53,23,35,31
